"day","trt","depth","Mg.ha.day","Mg.ha.day.se"
"266","CC","30",0.0447312783950542,0.00111115042412881
"266","CC","5",0.0346356404604244,0.00140281848569761
"266","CC","60",0.118142086977524,0.00646471104831155
"266","CCW","100",0.102345653929006,0.0104767952730332
"266","CCW","15",0.0701887156333135,0.00830317638660492
"266","CCW","30",0.0600937006455395,0.00610607600211178
"266","CCW","5",0.0412842347514032,0.0026695024696762
"266","CCW","60",0.140186600544594,0.00502650617476936
"266","CS","100",0.0645139731341338,0.00601625879229741
"266","CS","15",0.0272892636593247,0.00219712155627883
"266","CS","30",0.0272597372336424,0.00118991980125367
"266","CS","5",0.0282871947523638,0.000895783905309674
"266","CS","60",0.0648485677022752,0.00314139120768175
"266","P","100",0.227112787828421,0.0216284528080116
"266","P","15",0.619160805703103,0.0475059125744284
"266","P","30",0.372414735718022,0.0320831804283963
"266","P","5",1.6720771643988,0.0202111708843827
"266","P","60",0.517973016826796,0.0397656442901596
"266","PF","100",0.175925262373192,0.0125547999993193
"266","PF","15",0.256392045821826,0.033142544773057
"266","PF","30",0.187520641654208,0.0216186502989304
"266","PF","5",0.834449301099006,0.0135398929045261
"266","PF","60",0.272713063959094,0.023850441250734
"266","SC","100",0.0750800170928064,0.00369095247260062
"266","SC","15",0.0252869171601721,0.00170925799733535
"266","SC","30",0.0291420139220558,0.00146568850069114
"266","SC","5",0.031004347639352,0.00288416327536618
"266","SC","60",0.066769205785391,0.00235208627331993
"267","CC","100",0.0938063538666614,0.00710041958016953
"267","CC","15",0.0427168504013854,0.00156255533847378
"267","CC","30",0.0447905701692589,0.00111259931267464
"267","CC","5",0.0347482884585369,0.00140645089344761
"267","CC","60",0.118259840274243,0.00647088110793129
"267","CCW","100",0.102450875868764,0.0104873631278885
"267","CCW","15",0.0703684174242803,0.00832426620922935
"267","CCW","30",0.06017283830315,0.00611393950075077
"267","CCW","5",0.0414134196195794,0.00267575904818605
"267","CCW","60",0.140325271088259,0.00503123112642065
"267","CS","100",0.0645808175671349,0.00602240963987193
"267","CS","15",0.0273599151044093,0.00220278274940331
"267","CS","30",0.0272961084265703,0.00119149006771299
"267","CS","5",0.0283825985160329,0.000898312524963304
"267","CS","60",0.0649144246463995,0.00314451685291723
"267","P","100",0.227340373792485,0.0216490693647386
"267","P","15",0.620570033886338,0.0475778656687415
"267","P","30",0.372845580362354,0.0321145317417238
"267","P","5",1.68271491002526,0.0203397577764491
"267","P","60",0.518415437177627,0.0397924308092877
"267","PF","100",0.176103513738774,0.0125670775074585
"267","PF","15",0.257026568717984,0.0332181987908493
"267","PF","30",0.187755063517354,0.0216434296442189
"267","PF","5",0.839757992252261,0.0136260336129304
"267","PF","60",0.272969650255807,0.0238706298957151
"267","SC","100",0.0751576650556754,0.00369470899450396
"267","SC","15",0.0253523558648252,0.00171364074158717
"267","SC","30",0.0291808680379463,0.00146762125444597
"267","SC","5",0.0311069532959671,0.00289190037751905
"267","SC","60",0.0668369732585244,0.00235441957337982
"268","CC","100",0.0939029903823224,0.00710758318584864
"268","CC","15",0.0428268357226852,0.00156653780579986
"268","CC","30",0.0448499391995591,0.00111405002551213
"268","CC","5",0.0348611976755123,0.00141008573843785
"268","CC","60",0.118377706029055,0.00647705651557086
"268","CCW","100",0.102556203725035,0.0104979412015053
"268","CCW","15",0.0705485090642735,0.00834540092348427
"268","CCW","30",0.0602520777158808,0.00612181264163579
"268","CCW","5",0.0415428726273763,0.0026820158050471
"268","CCW","60",0.140464071977359,0.0050359600302137
"268","CS","100",0.0646477303574318,0.0060285666060624
"268","CS","15",0.0274307238815307,0.00220845640920156
"268","CS","30",0.0273325276463571,0.00119306236127717
"268","CS","5",0.0284782464061211,0.000900844294700315
"268","CS","60",0.0649803469670162,0.00314764546944976
"268","P","100",0.22756817701809,0.0216697034880895
"268","P","15",0.621981532780923,0.0476497802930784
"268","P","30",0.373276841585464,0.0321458999237072
"268","P","5",1.69337167193096,0.0204685745443649
"268","P","60",0.518858154449107,0.0398192230344657
"268","PF","100",0.176281939226973,0.0125793661090837
"268","PF","15",0.257662360556449,0.0332939730012887
"268","PF","30",0.187989755604619,0.0216682319712993
"268","PF","5",0.845076173125142,0.0137123283084037
"268","PF","60",0.273226453036806,0.0238908313248091
"268","SC","100",0.0752353921250468,0.00369846921806767
"268","SC","15",0.0254179401449759,0.00171803302622533
"268","SC","30",0.0292197733832975,0.00146955649944092
"268","SC","5",0.0312098090421037,0.00289964453985288
"268","SC","60",0.0669048079233865,0.00235675507730763
"269","CC","100",0.0939997245709304,0.00711475372121117
"269","CC","15",0.042937062835299,0.00157052882006143
"269","CC","30",0.0449093855830748,0.00111550256476574
"269","CC","5",0.034974368034349,0.00141372297723878
"269","CC","60",0.118495684339581,0.00648323727478657
"269","CCW","100",0.102661637599785,0.0105085295028579
"269","CCW","15",0.0707289910393104,0.00836658058082348
"269","CCW","30",0.06033141900809,0.00612969543531317
"269","CCW","5",0.0416725934833701,0.00268827264950451
"269","CCW","60",0.140603003320912,0.00504069288848371
"269","CS","100",0.0647147115730604,0.00603472969660348
"269","CS","15",0.027501690208528,0.00221414255219591
"269","CS","30",0.0273689949550825,0.00119463668444275
"269","CS","5",0.0285741385240913,0.000903379191784761
"269","CS","60",0.0650463347259685,0.00315077705982174
"269","P","100",0.227796197691047,0.0216903551888526
"269","P","15",0.623395301838927,0.0477216557518412
"269","P","30",0.373708519601906,0.0321772849506254
"269","P","5",1.70404687003304,0.020597614175898
"269","P","60",0.519301168703114,0.0398460209447274
"269","PF","100",0.176460538994743,0.0125916658123655
"269","PF","15",0.258299422387158,0.0333698673463584
"269","PF","30",0.188224718170746,0.021693057287933
"269","PF","5",0.850403554237625,0.0137987722936411
"269","PF","60",0.273483472438023,0.0239110455379252
"269","SC","100",0.0753131983790362,0.00370223314668788
"269","SC","15",0.0254836702014019,0.00172243486330298
"269","SC","30",0.0292587300241257,0.00147149423873387
"269","SC","5",0.0313129148987078,0.0029073956794947
"269","SC","60",0.066972709843372,0.00235909278695987
"270","CC","100",0.094096556527335,0.00712193119234756
"270","CC","15",0.0430475320575523,0.00157452839142606
"270","CC","30",0.0449689094170389,0.00111695693256196
"270","CC","5",0.0350877994531366,0.00141736256619249
"270","CC","60",0.118613775303507,0.00648942338913492
"270","CCW","100",0.10276717759507,0.0105191280409265
"270","CCW","15",0.0709098638341227,0.00838780523252873
"270","CCW","30",0.0604108623042705,0.00613758789233738
"270","CCW","5",0.041802581890291,0.00269452949051004
"270","CCW","60",0.140742065227997,0.00504542970356525
"270","CS","100",0.0647817612821207,0.00604089891723452
"270","CS","15",0.0275728143028404,0.00221984119487289
"270","CS","30",0.0274055104149025,0.00119621303970897
"270","CS","5",0.0286702749676597,0.000905917193303336
"270","CS","60",0.0651123879851519,0.00315391162657716
"270","P","100",0.228024435997279,0.0217110244778142
"270","P","15",0.624811340491528,0.0477934913482585
"270","P","30",0.374140614625898,0.0322086867986662
"270","P","5",1.71473992005832,0.0207268696081593
"270","P","60",0.519744480001295,0.0398728245190688
"270","PF","100",0.176639313199156,0.012603976625477
"270","PF","15",0.258937755253252,0.0334458817666958
"270","PF","30",0.188459951470577,0.0217179056018459
"270","PF","5",0.855739844018612,0.013885360837406
"270","PF","60",0.273740708595386,0.023931272534954
"270","SC","100",0.0753910838958309,0.00370600078376327
"270","SC","15",0.0255495462345061,0.0017268462648426
"270","SC","30",0.0292977380265286,0.00147343447538607
"270","SC","5",0.0314162708825094,0.00291515371306143
"270","SC","60",0.0670406790819287,0.00236143270419412
"271","CC","100",0.0941934863464701,0.00712911560535228
"271","CC","15",0.0431582437070647,0.00157853653003056
"271","CC","30",0.0450285107987972,0.00111841313102928
"271","CC","5",0.0352014918450353,0.00142100446141349
"271","CC","60",0.118731979018586,0.00649561486217249
"271","CCW","100",0.102872823813032,0.0105297368246973
"271","CCW","15",0.071091127932145,0.00840907492970834
"271","CCW","30",0.0604904077290504,0.00614549002327099
"271","CCW","5",0.0419328375450075,0.00270078623672493
"271","CCW","60",0.140881257807762,0.00505017047779223
"271","CS","100",0.0648488795527764,0.00604707427369943
"271","CS","15",0.0276440963815026,0.00222555235368288
"271","CS","30",0.02744207408805,0.00119779142957786
"271","CS","5",0.0287666558307747,0.000908458276165373
"271","CS","60",0.0651785068065144,0.00315704917226161
"271","P","100",0.228252892122829,0.0217317113657583
"271","P","15",0.626229648148961,0.047865286384399
"271","P","30",0.374573126871324,0.0322401054439267
"271","P","5",1.72545023366554,0.0208563337290812
"271","P","60",0.52018808840506,0.0398996337364487
"271","PF","100",0.176818261997394,0.0126162985565931
"271","PF","15",0.259577360191043,0.033522016201589
"271","PF","30",0.188695455759052,0.0217427769207292
"271","PF","5",0.861084748866966,0.0139720891755199
"271","PF","60",0.273998161644821,0.0239515123157676
"271","SC","100",0.0754690487536905,0.00370977213269511
"271","SC","15",0.0256155684443131,0.00173126724283571
"271","SC","30",0.0293367974566847,0.00147537721246209
"271","SC","5",0.0315198770060015,0.00292291855666081
"271","SC","60",0.0671087157025576,0.00236377483086906
"272","CC","100",0.0942905141233537,0.00713630696632393
"272","CC","15",0.0432691981007431,0.00158255324598066
"272","CC","30",0.0450881898258082,0.0011198711622982
"272","CC","5",0.0353154451182557,0.00142464861878957
"272","CC","60",0.118850295582634,0.00650181169745602
"272","CCW","100",0.102978576355906,0.0105403558631626
"272","CCW","15",0.0712727838155028,0.00843038972329575
"272","CCW","30",0.0605700554071927,0.00615340183868468
"272","CCW","5",0.0420633601385124,0.00270704279652289
"272","CCW","60",0.141020581169416,0.00505491521349793
"272","CS","100",0.0649160664532553,0.00605325577174683
"272","CS","15",0.0277155366611406,0.00223127604503969
"272","CS","30",0.0274786860368349,0.00119937185655418
"272","CS","5",0.0288632812035945,0.000911002417102852
"272","CS","60",0.0652446912520559,0.00316018969942227
"272","P","100",0.228481566253852,0.021752415863467
"272","P","15",0.627650224200454,0.0479370401611857
"272","P","30",0.375006056551729,0.0322715408624134
"272","P","5",1.73617721856965,0.0209859993789203
"272","P","60",0.520631993975587,0.039926448575788
"272","PF","100",0.176997385546759,0.0126286316138912
"272","PF","15",0.260218238229968,0.0335982705889726
"272","PF","30",0.188931231291208,0.0217676712522384
"272","PF","5",0.866437973213518,0.0140589525118691
"272","PF","60",0.274255831722252,0.0239717648802198
"272","SC","100",0.0755470930309465,0.00371354719688722
"272","SC","15",0.0256817370304649,0.00173569780924255
"272","SC","30",0.0293759083808537,0.00147732245302988
"272","SC","5",0.0316237332774194,0.00293069012589249
"272","SC","60",0.0671768197688134,0.0023661191688445
"273","CC","100",0.0943876399530883,0.00714350528136512
"273","CC","15",0.0433803955547743,0.00158657854935079
"273","CC","30",0.0451479465956434,0.00112133102850124
"273","CC","5",0.035429659176039,0.00142829499398261
"273","CC","60",0.118968725093534,0.00650801389854234
"273","CCW","100",0.103084435326011,0.0105509851653204
"273","CCW","15",0.0714548319650007,0.00845174966404814
"273","CCW","30",0.0606498054635958,0.00616132334915726
"273","CCW","5",0.0421941493559077,0.00271329907799305
"273","CCW","60",0.141160035422233,0.00505966391301494
"273","CS","100",0.0649833220518491,0.00605944341712995
"273","CS","15",0.027787135357967,0.00223701228532024
"273","CS","30",0.0275153463236436,0.00120095432314546
"273","CS","5",0.0289601511724654,0.000913549592670413
"273","CS","60",0.0653109413838292,0.00316333321060791
"273","P","100",0.228710458576622,0.0217731379817198
"273","P","15",0.62907306801418,0.0480087519784108
"273","P","30",0.375439403880321,0.0323029930300415
"273","P","5",1.74692027866795,0.0211158593517813
"273","P","60",0.521076196773822,0.0399532690159704
"273","PF","100",0.177176684004664,0.0126409758055503
"273","PF","15",0.260860390392552,0.0336746448654242
"273","PF","30",0.18916727832218,0.0217925886039936
"273","PF","5",0.871799219584016,0.0141459460194257
"273","PF","60",0.274513718963595,0.0239920302281455
"273","SC","100",0.075625216806003,0.00371732597974608
"273","SC","15",0.0257480521922164,0.00174013797599179
"273","SC","30",0.0294150708653767,0.0014792702001607
"273","SC","5",0.0317278397007203,0.00293846833584904
"273","SC","60",0.0672449913443036,0.0023684657199813
"274","CC","100",0.0944848639308604,0.00715071055658256
"274","CC","15",0.0434918363846177,0.00159061245018379
"274","CC","30",0.0452077812059878,0.00112279273177293
"274","CC","5",0.0355441339166373,0.00143194354242949
"274","CC","60",0.119087267649232,0.00651422146898837
"274","CCW","100",0.10319040082576,0.0105616247401751
"274","CCW","15",0.071637272860111,0.00847315480254505
"274","CCW","30",0.0607296580232934,0.00616925456527561
"274","CCW","5",0.0423252048763904,0.00271955498894299
"274","CCW","60",0.141299620675553,0.00506441657867524
"274","CS","100",0.0650506464169136,0.00606563721560672
"274","CS","15",0.0278588926877764,0.0022427610908642
"274","CS","30",0.02755205501094,0.001202538831862
"274","CS","5",0.0290572658199001,0.000916099779245379
"274","CS","60",0.0653772572639393,0.0031664797083689
"274","P","100",0.228939569277526,0.0217938777312944
"274","P","15",0.630498178937194,0.0480804211347489
"274","P","30",0.37587316906997,0.032334461922635
"274","P","5",1.75767881416809,0.0212459063971649
"274","P","60",0.521520696860471,0.0399800950358418
"274","PF","100",0.177356157528639,0.0126533311397521
"274","PF","15",0.261503817694363,0.0337511389661598
"274","PF","30",0.189403597107201,0.0218175289835795
"274","PF","5",0.877168188662986,0.0142330648412843
"274","PF","60",0.274771823504767,0.0240123083593611
"274","SC","100",0.0757034201573358,0.00372110848468072
"274","SC","15",0.0258145141284314,0.0017445877549803
"274","SC","30",0.0294542849766759,0.0014812204569292
"274","SC","5",0.0318321962755627,0.00294625310111706
"274","SC","60",0.0673132304926896,0.00237081448614145
"275","CC","100",0.0945821861519411,0.00715792279808705
"275","CC","15",0.0436035209049986,0.00159465495849066
"275","CC","30",0.045267693754639,0.0011242562742498
"275","CC","5",0.0356588692332933,0.0014355942193429
"275","CC","60",0.119205923347743,0.00652043441235118
"275","CCW","100",0.103296472957649,0.0105722745967367
"275","CCW","15",0.0718201069789612,0.00849460518918695
"275","CCW","30",0.0608096132114546,0.00617719549763473
"275","CCW","5",0.0424565263732383,0.00272581043690176
"275","CCW","60",0.141439337038778,0.0050691732128101
"275","CS","100",0.0651180396168686,0.00607183717293964
"275","CS","15",0.0279308088659411,0.00224852247797357
"275","CS","30",0.0275888121612648,0.00120412538521684
"275","CS","5",0.0291546252245561,0.00091865295302779
"275","CS","60",0.0654436389545435,0.00316962919525719
"275","P","100",0.229168898543068,0.0218146351229657
"275","P","15",0.631925556295376,0.0481520469277724
"275","P","30",0.376307352333202,0.0323659475159272
"275","P","5",1.76845222171778,0.0213761332215362
"275","P","60",0.521965494296011,0.0400069266142106
"275","PF","100",0.177535806276328,0.0126656976246799
"275","PF","15",0.262148521143975,0.0338277528250308
"275","PF","30",0.189640187901599,0.021842492398545
"275","PF","5",0.882544579358494,0.0143203040917127
"275","PF","60",0.275030145481678,0.0240325992736646
"275","SC","100",0.0757817031634934,0.00372489471510283
"275","SC","15",0.0258811230375786,0.00174904715807279
"275","SC","30",0.0294935507812552,0.00148317322641336
"275","SC","5",0.0319368029972858,0.00295404433577832
"275","SC","60",0.0673815372776859,0.00237316546918803
"276","CC","100",0.0946796067116857,0.00716514201199345
"276","CC","15",0.0437154494299007,0.00159870608425027
"276","CC","30",0.0453276843395084,0.00112572165807044
"276","CC","5",0.0357738650142212,0.00143924697971228
"276","CC","60",0.119324692287143,0.00652665273218788
"276","CCW","100",0.103402651824268,0.0105829347440215
"276","CCW","15",0.0720033347983225,0.00851610087419381
"276","CCW","30",0.060889671153384,0.0061851461568377
"276","CCW","5",0.042588113513796,0.002732065329123
"276","CCW","60",0.141579184621375,0.00507393381775014
"276","CS","100",0.0651855017201983,0.00607804329489594
"276","CS","15",0.0280028841074063,0.00225429646291233
"276","CS","30",0.0276256178372359,0.00120571398572581
"276","CS","5",0.0292522294612136,0.000921209090040469
"276","CS","60",0.0655100865178517,0.00317278167382632
"276","P","100",0.229398446559866,0.021835410167507
"276","P","15",0.633355199393382,0.0482236286539656
"276","P","30",0.376741953882205,0.0323974497855595
"276","P","5",1.77923989453634,0.0215065324899145
"276","P","60",0.522410589140679,0.0400337637298477
"276","PF","100",0.177715630405491,0.0126780752685196
"276","PF","15",0.262794501742923,0.0339044863745195
"276","PF","30",0.189877050960801,0.0218674788564031
"276","PF","5",0.887928088867752,0.0144076588572164
"276","PF","60",0.275288685030235,0.0240529029708351
"276","SC","100",0.0758600659030965,0.00372868467442658
"276","SC","15",0.025947879117727,0.00175351619710155
"276","SC","30",0.0295328683456998,0.00148512851169451
"276","SC","5",0.0320416598568895,0.00296184195341094
"276","SC","60",0.0674499117630606,0.00237551867098522
"277","CC","100",0.0947771257055342,0.00717236820442071
"277","CC","15",0.0438276222725589,0.00160276583740915
"277","CC","30",0.0453877530586208,0.0011271888853754
"277","CC","5",0.0358891211425867,0.00144290177830476
"277","CC","60",0.119443574565577,0.00653287643205572
"277","CCW","100",0.103508937528294,0.0105936051910516
"277","CCW","15",0.072186956793598,0.00853764190760375
"277","CCW","30",0.0609698319745221,0.00619310655349572
"277","CCW","5",0.0427199659594615,0.00273831957258799
"277","CCW","60",0.141719163532877,0.00507869839582528
"277","CS","100",0.0652530327954509,0.00608425558724745
"277","CS","15",0.0280751186266855,0.00226008306190613
"277","CS","30",0.0276624721015486,0.00120730463590748
"277","CS","5",0.0293500786007544,0.000923768166129049
"277","CS","60",0.0655766000161265,0.00317593714663145
"277","P","100",0.229628213514656,0.0218562028756888
"277","P","15",0.63478710751458,0.0482951656087392
"277","P","30",0.377176973928821,0.0324289687070822
"277","P","5",1.7900412225478,0.0216370968274826
"277","P","60",0.52285598145448,0.0400606063614863
"277","PF","100",0.177895630074002,0.0126904640794586
"277","PF","15",0.263441760485665,0.0339813395457356
"277","PF","30",0.190114186540328,0.0218924883646311
"277","PF","5",0.893318412743569,0.0144951241976172
"277","PF","60",0.27554744228634,0.024073219450633
"277","SC","100",0.0759385084548381,0.00373247836606884
"277","SC","15",0.0260147825665417,0.00175799488386617
"277","SC","30",0.0295722377366767,0.00148708631585737
"277","SC","5",0.0321467668410136,0.00296964586709056
"277","SC","60",0.0675183540126352,0.0023778740933983
"278","CC","100",0.0948747432290109,0.0071796013814918
"278","CC","15",0.0439400397454524,0.00160683422788116
"278","CC","30",0.0454479000101142,0.00112865795830727
"278","CC","5",0.0360046374964883,0.00144655856966604
"278","CC","60",0.119562570281251,0.00653910551551201
"278","CCW","100",0.103615330172493,0.0106042859468552
"278","CCW","15",0.0723709734388102,0.00855922833927153
"278","CCW","30",0.0610500958004448,0.00620107669822805
"278","CCW","5",0.0428520833656722,0.00274457307400888
"278","CCW","60",0.141859273882878,0.0050834669493648
"278","CS","100",0.0653206329112389,0.00609047405577072
"278","CS","15",0.0281475126378561,0.0022658822911418
"278","CS","30",0.0276993750169754,0.00120889733828321
"278","CS","5",0.0294481727101396,0.000926330156962072
"278","CS","60",0.0656431795116827,0.00317909561622928
"278","P","100",0.229858199594288,0.0218770132582794
"278","P","15",0.636221279921001,0.0483666570864455
"278","P","30",0.377612412684549,0.0324605042559541
"278","P","5",1.80085559251567,0.021767818821216
"278","P","60",0.523301671297179,0.0400874544878221
"278","PF","100",0.178075805439852,0.0127028640656869
"278","PF","15",0.264090298359538,0.034058312268412
"278","PF","30",0.190351594895799,0.02191752093067
"278","PF","5",0.898715244961591,0.014582695147144
"278","PF","60",0.275806417385891,0.0240935487128
"278","SC","100",0.0760170308974838,0.00373627579344903
"278","SC","15",0.0260818335812799,0.00176248323013323
"278","SC","30",0.0296116590209345,0.00148904664199
"278","SC","5",0.0322521239319179,0.00297745598939163
"278","SC","60",0.0675868640902847,0.00238023173829362
"279","CC","100",0.0949724593777251,0.00718684154933383
"279","CC","15",0.0440527021602967,0.00161091126554726
"279","CC","30",0.0455081252922406,0.00113012887901068
"279","CC","5",0.0361204139489373,0.0014502173081214
"279","CC","60",0.119681679532441,0.00654533998611416
"279","CCW","100",0.10372182985972,0.0106149770204664
"279","CCW","15",0.0725553852065895,0.00858086021886722
"279","CCW","30",0.061130462756864,0.00620905660166205
"279","CCW","5",0.0429844653818919,0.00275082573983179
"279","CCW","60",0.14199951578104,0.00508823948069726
"279","CS","100",0.0653883021362391,0.00609669870624688
"279","CS","15",0.0282200663545548,0.00227169416676707
"279","CS","30",0.0277363266463664,0.00121049209537712
"279","CS","5",0.0295465118523887,0.000928895038031051
"279","CS","60",0.0657098250668879,0.00318225708517814
"279","P","100",0.230088404985726,0.0218978413260449
"279","P","15",0.637657715853277,0.0484381023803929
"279","P","30",0.378048270360543,0.0324920564075421
"279","P","5",1.81168238817925,0.0218986910215305
"279","P","60",0.523747658728308,0.0401143080875133
"279","PF","100",0.178256156661145,0.0127152752353963
"279","PF","15",0.26474011634472,0.0341354044709018
"279","PF","30",0.190589276282925,0.0219425765619248
"279","PF","5",0.904118277988321,0.0146703667155367
"279","PF","60",0.276065610464781,0.0241138907570593
"279","SC","100",0.0760956333098717,0.0037400769599892
"279","SC","15",0.0261490323587865,0.00176698124763599
"279","SC","30",0.0296511322653035,0.00149100949318383
"279","SC","5",0.0323577311074624,0.00298527223238868
"279","SC","60",0.0676554420599377,0.00238259160753867
"280","CC","100",0.0950702742473702,0.00719408871407794
"280","CC","15",0.0441656098280374,0.00161499696025523
"280","CC","30",0.0455684290033656,0.00113160164963224
"280","CC","5",0.036236450367839,0.00145387794777664
"280","CC","60",0.119800902417485,0.00655157984741961
"280","CCW","100",0.10382843669292,0.0106256784209253
"280","CCW","15",0.0727401925681621,0.00860253759587471
"280","CCW","30",0.0612109329696275,0.00621704627443317
"280","CCW","5",0.0431171116515976,0.00275707747624006
"280","CCW","60",0.142139889337086,0.0050930159921505
"280","CS","100",0.0654560405391927,0.00610292954446178
"280","CS","15",0.0282927799899726,0.00227751870489018
"280","CS","30",0.0277733270526491,0.00121208890971608
"280","CS","5",0.0296450960865577,0.000931462784650561
"280","CS","60",0.0657765367441622,0.00318542155603795
"280","P","100",0.230318829876053,0.0219186870897488
"280","P","15",0.639096414530593,0.048509500782861
"280","P","30",0.378484547167609,0.0325236251371216
"280","P","5",1.8225209903914,0.0220297059439481
"280","P","60",0.524193943807159,0.0401411671391805
"280","PF","100",0.1784366838961,0.0127276975967806
"280","PF","15",0.265391215414187,0.0342126160801737
"280","PF","30",0.190827230957516,0.0219676552657644
"280","PF","5",0.909527202849867,0.0147581338891617
"280","PF","60",0.276325021658897,0.0241342455831147
"280","SC","100",0.0761743157709124,0.00374388186911392
"280","SC","15",0.0262163790954896,0.00177148894807417
"280","SC","30",0.029690657536696,0.00149297487253365
"280","SC","5",0.0324635883410863,0.00299309450765762
"280","SC","60",0.0677240879855763,0.00238495370300198
"281","CC","100",0.0951681879337249,0.00720134288185938
"281","CC","15",0.0442787630588418,0.00161909132181941
"281","CC","30",0.0456288112419686,0.00113307627232059
"281","CC","5",0.0363527466159739,0.0014575404425191
"281","CC","60",0.119920239034787,0.00655782510298593
"281","CCW","100",0.103935150775126,0.0106363901572781
"281","CCW","15",0.0729253959933377,0.00862426051959032
"281","CCW","30",0.0612915065647192,0.00622504572718489
"281","CCW","5",0.0432500218122667,0.00276332818915749
"281","CCW","60",0.142280394660805,0.00509779648605172
"281","CS","100",0.0655238481889053,0.0061091665762059
"281","CS","15",0.0283656537568508,0.00228335592157946
"281","CS","30",0.0278103762988287,0.0012136877838298
"281","CS","5",0.0297439254677176,0.000934033371958358
"281","CS","60",0.0658433146059785,0.00318858903137019
"281","P","100",0.230549474452465,0.0219395505601525
"281","P","15",0.640537375150629,0.0485808515851158
"281","P","30",0.378921243316208,0.0325552104198762
"281","P","5",1.83337077725772,0.0221608560707786
"281","P","60",0.524640526592789,0.0401680316214067
"281","PF","100",0.178617387303054,0.012740131158036
"281","PF","15",0.26604359653367,0.0342899470218084
"281","PF","30",0.191065459175473,0.021992757049521
"281","PF","5",0.914941709201407,0.0148459916321394
"281","PF","60",0.276584651104123,0.0241546131906517
"281","SC","100",0.0762530783595892,0.00374769052425047
"281","SC","15",0.0262838739873965,0.00177600634311354
"281","SC","30",0.0297302349021064,0.00149494278313763
"281","SC","5",0.0325696956017891,0.00300092272627713
"281","SC","60",0.0677928019312362,0.00238731802655323
"282","CC","100",0.0952662005326522,0.0072086040588174
"282","CC","15",0.0443921621620924,0.00162319436002045
"282","CC","30",0.0456892721066431,0.0011345527492264
"282","CC","5",0.0364693025509787,0.00146120474601865
"282","CC","60",0.120039689482817,0.00656407575637071
"282","CCW","100",0.104041972209461,0.010647112238577
"282","CCW","15",0.0731109959504975,0.00864602903912134
"282","CCW","30",0.0613721836682591,0.00623305497056881
"282","CCW","5",0.0433831954953643,0.00276957778425161
"282","CCW","60",0.142421031862049,0.00510258096472738
"282","CS","100",0.0655917251542471,0.00611540980727443
"282","CS","15",0.0284386878674757,0.00228920583286299
"282","CS","30",0.0278474744479879,0.00121528872025071
"282","CS","5",0.0298430000469332,0.000936606774915472
"282","CS","60",0.0659101587148621,0.00319175951373796
"282","P","100",0.230780338902274,0.0219604317480146
"282","P","15",0.641980596889503,0.0486521540774244
"282","P","30",0.379358359016448,0.0325868122308974
"282","P","5",1.84423112427711,0.0222921338528202
"282","P","60",0.525087407144015,0.0401949015127371
"282","PF","100",0.178798267040456,0.0127525759273603
"282","PF","15",0.266697260661619,0.0343673972199954
"282","PF","30",0.191303961192794,0.0220178819204904
"282","PF","5",0.920361485397322,0.0149339348874819
"282","PF","60",0.276844498936335,0.0241749935793367
"282","SC","100",0.076331921154958,0.00375150292882864
"282","SC","15",0.0263515172300893,0.00178053344438574
"282","SC","30",0.0297698644286107,0.00149691322809732
"282","SC","5",0.0326760528541101,0.00300875679883006
"282","SC","60",0.0678615839610068,0.00238968458006317
"283","CC","100",0.0953643121401003,0.00721587225109543
"283","CC","15",0.0445058074463793,0.00162730608460497
"283","CC","30",0.0457498116960966,0.00113603108250236
"283","CC","5",0.0365861180253271,0.00146487081172874
"283","CC","60",0.12015925386011,0.00657033181113158
"283","CCW","100",0.104148901099138,0.0106578446738799
"283","CCW","15",0.0732969929065824,0.00866784320338464
"283","CCW","30",0.0614529644065035,0.00624107401524459
"283","CCW","5",0.0435166323263307,0.002775826166937
"283","CCW","60",0.142561801050736,0.00510736943050324
"283","CS","100",0.0656596715041527,0.00612165924346721
"283","CS","15",0.0285118825336742,0.00229506845472822
"283","CS","30",0.0278846215632875,0.00121689172151402
"283","CS","5",0.0299423198712417,0.000939182968306345
"283","CS","60",0.0659770691333911,0.00319493300570592
"283","P","100",0.231011423412907,0.0219813306640917
"283","P","15",0.643426078901724,0.0487234075490709
"283","P","30",0.37979589447809,0.0326184305451847
"283","P","5",1.85510140448359,0.0224235317110734
"283","P","60",0.525534585519417,0.0402217767916798
"283","PF","100",0.178979323266871,0.0127650319129536
"283","PF","15",0.267352208749154,0.0344449665975287
"283","PF","30",0.191542737265571,0.022043029885932
"283","PF","5",0.925786218561971,0.0150219585782416
"283","PF","60",0.277104565291405,0.0241953867488172
"283","SC","100",0.0764108442361475,0.00375531908628091
"283","SC","15",0.0264193090187206,0.0017850702634879
"283","SC","30",0.0298095461833676,0.00149888621051762
"283","SC","5",0.0327826600581086,0.00301659663540481
"283","SC","60",0.0679304341390312,0.00239205336540363
"284","CC","100",0.0954625228521019,0.00722314746484086
"284","CC","15",0.0446196992194926,0.00163142650528539
"284","CC","30",0.0458104301091507,0.00113751127430315
"284","CC","5",0.0367031928863123,0.00146853859288746
"284","CC","60",0.120278932265265,0.00657659327082629
"284","CCW","100",0.104255937547459,0.010668587472251
"284","CCW","15",0.0734833873270803,0.00868970306110519
"284","CCW","30",0.0615338489058449,0.00624910287187994
"284","CCW","5",0.0436503319245693,0.00278207324237859
"284","CCW","60",0.142702702336847,0.00511216188570434
