date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
8/8/2008,4,0.170020833,0.214354167,0.250416667,0.2715625,0.231020833,20.71041667,20.83541667,20.53333333,20.60208333,20.56875,0.285625,0.260416667,0.2,0.348958333,0.611041667
9/8/2008,1,0.1876875,0.2615625,0.234333333,0.291270833,NA,22.5,22.48541667,21.4625,20.5125,NA,0.332916667,0.36375,0.401875,0.555833333,NA
9/8/2008,2,0.218229167,0.244375,NA,0.3446875,0.331479167,21.80833333,21.19166667,NA,20.75,20.08958333,0.1675,0.04,NA,0.656041667,1.068541667
9/8/2008,3,0.1934375,0.207979167,0.25275,0.246791667,0.242354167,21.83958333,21.43958333,20.88125,20.3,20.26666667,0.13,0.026666667,0.55,0.540625,0.415208333
9/8/2008,4,0.165729167,0.2036875,0.248083333,0.268645833,0.2290625,21.98541667,21.76875,21.08541667,20.61458333,20.38125,0.28,0.250625,0.2,0.343333333,0.61
10/8/2008,1,0.180375,0.253833333,0.226166667,0.284729167,NA,22.5875,22.83125,21.8875,20.78333333,NA,0.314583333,0.350625,0.380625,0.545625,NA
10/8/2008,2,0.206333333,0.238333333,NA,0.339854167,0.328416667,21.5375,21.18958333,NA,21.09166667,20.22083333,0.15125,0.04,NA,0.651875,1.066666667
10/8/2008,3,0.18675,0.201958333,0.2499375,0.2445625,0.240125,22.23125,21.90208333,21.37291667,20.56875,20.35416667,0.1225,0.02,0.55,0.53375,0.41
10/8/2008,4,0.1593125,0.196666667,0.243645833,0.268395833,0.227895833,22.24166667,22.20208333,21.59375,21.01041667,20.56041667,0.272916667,0.244166667,0.197083333,0.34,0.612291667
11/8/2008,1,0.169145833,0.242770833,0.216354167,0.276854167,NA,21.12708333,21.675,21.11875,20.56666667,NA,0.28875,0.335416667,0.365208333,0.535208333,NA
11/8/2008,2,0.190875,0.228083333,NA,0.332208333,0.3246875,19.97291667,19.80833333,NA,20.66041667,20.10833333,0.1375,0.04,NA,0.649583333,1.059791667
11/8/2008,3,0.175520833,0.192208333,0.2434375,0.24,0.2374375,20.60416667,20.59583333,20.63541667,20.37708333,20.32708333,0.12,0.02,0.547083333,0.525833333,0.407916667
11/8/2008,4,0.149041667,0.18625,0.230104167,0.2634375,0.226125,20.61041667,20.83333333,20.6125,20.67708333,20.50625,0.26375,0.23125,0.182291667,0.34,0.61
12/8/2008,1,0.1656875,0.237166667,0.210458333,0.2706875,NA,20.14583333,20.9375,20.5625,20.2125,NA,0.28125,0.33,0.36,0.522291667,NA
12/8/2008,2,0.185375,0.2241875,NA,0.326041667,0.3199375,19.5125,19.375,NA,20.25,19.825,0.13,0.039791667,NA,0.643333333,1.059583333
12/8/2008,3,0.171708333,0.186854167,0.238833333,0.235791667,0.235291667,19.99375,20.02083333,20.14166667,20.00416667,20.10208333,0.12,0.02,0.540208333,0.52,0.4
12/8/2008,4,0.149354167,0.183229167,0.221125,0.2593125,0.224041667,19.9,20.19791667,20.02916667,20.23541667,20.175,0.264166667,0.23,0.18,0.34,0.61
13/08/2008,1,0.170104167,0.236458333,0.2078125,0.26625,NA,20.62708333,20.91875,20.1625,19.70625,NA,0.279583333,0.33,0.354583333,0.518541667,NA
13/08/2008,2,0.1903125,0.2258125,NA,0.322,0.316104167,20.11041667,19.60833333,NA,19.83541667,19.49166667,0.13,0.04,NA,0.64,1.057083333
13/08/2008,3,0.1750625,0.18625,0.236604167,0.2325,0.23375,20.23958333,19.9625,19.7375,19.53958333,19.75833333,0.12,0.02,0.542291667,0.519375,0.4
13/08/2008,4,0.1585625,0.1873125,0.223,0.255854167,0.221833333,20.29375,20.22083333,19.72708333,19.7375,19.76458333,0.27,0.231458333,0.18,0.34,0.61
14/08/2008,1,0.175625,0.238604167,0.2069375,0.263,NA,21.13541667,21.45625,20.61041667,19.79583333,NA,0.284166667,0.33,0.350416667,0.509166667,NA
14/08/2008,2,0.199770833,0.22925,NA,0.3203125,0.315479167,20.67916667,20.18333333,NA,20.12083333,19.45,0.135833333,0.040416667,NA,0.635416667,1.057708333
14/08/2008,3,0.1823125,0.187958333,0.2369375,0.231791667,0.231666667,20.91666667,20.62083333,20.19375,19.63958333,19.65625,0.121875,0.02,0.55,0.511041667,0.395625
14/08/2008,4,0.181270833,0.1965,0.228791667,0.255208333,0.220604167,20.85416667,20.84166667,20.28541667,19.97708333,19.75833333,0.285833333,0.24,0.1825,0.339791667,0.61
15/08/2008,1,0.184583333,0.243791667,0.204708333,0.260583333,NA,20.36666667,20.95416667,20.36041667,19.76875,NA,0.292916667,0.325833333,0.35,0.5,NA
15/08/2008,2,0.238541667,0.237104167,NA,0.325333333,0.3340625,19.75625,19.53541667,NA,20.12083333,19.45208333,0.187708333,0.04,NA,0.64,1.090208333
15/08/2008,3,0.222979167,0.192916667,0.237979167,0.2294375,0.230354167,20.47708333,20.32083333,20.1125,19.69375,19.66041667,0.14,0.02,0.55,0.51,0.39
15/08/2008,4,0.214291667,0.23275,0.249,0.2548125,0.219708333,20.35,20.50625,20.11666667,19.98958333,19.80208333,0.328125,0.288541667,0.200625,0.34,0.61
16/08/2008,1,0.179833333,0.240229167,0.2028125,0.258229167,NA,19.82916667,20.3875,19.82083333,19.425,NA,0.285625,0.320833333,0.35,0.49625,NA
16/08/2008,2,0.220604167,0.234270833,NA,0.319083333,0.325770833,19.15625,18.8875,NA,19.69375,19.23541667,0.169583333,0.04,NA,0.639166667,1.083541667
